cycle,cycle_dt_us,work_dt_us,q_ideal_deg,q_send_deg,q_meas_deg,error_deg,gap_deg,drift_deg
5534,997.9,342.1,93.1060,93.1116,93.0376,0.0684,0.0740,0.0056
5535,1006.6,335.8,93.1109,93.1165,93.0430,0.0679,0.0735,0.0056
5536,1001.1,348.2,93.1158,93.1214,93.0479,0.0679,0.0735,0.0056
5537,997.7,337.2,93.1207,93.1263,93.0529,0.0678,0.0734,0.0056
5538,993.7,300.1,93.1256,93.1312,93.0579,0.0677,0.0733,0.0056
5539,999.9,347.4,93.1305,93.1361,93.0634,0.0671,0.0727,0.0056
5540,1002.1,672.2,93.1354,93.1410,93.0687,0.0667,0.0723,0.0056
5541,998.4,366.3,93.1403,93.1459,93.0740,0.0663,0.0719,0.0056
5542,1011.2,404.7,93.1452,93.1508,93.0790,0.0661,0.0717,0.0056
5543,990.3,348.9,93.1501,93.1556,93.0846,0.0655,0.0710,0.0056
5544,998.6,399.0,93.1549,93.1605,93.0897,0.0653,0.0708,0.0056
5545,997.4,784.5,93.1598,93.1654,93.0945,0.0653,0.0709,0.0056
5546,1037.6,398.2,93.1647,93.1702,93.0993,0.0654,0.0709,0.0056
5547,953.0,317.5,93.1695,93.1751,93.1048,0.0647,0.0703,0.0056
5548,1018.6,349.2,93.1744,93.1799,93.1100,0.0644,0.0699,0.0056
5549,1000.9,379.4,93.1792,93.1848,93.1153,0.0639,0.0695,0.0056
5550,984.7,298.1,93.1841,93.1896,93.1202,0.0638,0.0694,0.0056
5551,998.9,301.3,93.1889,93.1945,93.1250,0.0639,0.0695,0.0056
5552,997.5,308.2,93.1937,93.1993,93.1298,0.0639,0.0695,0.0056
5553,1001.4,269.0,93.1986,93.2041,93.1344,0.0642,0.0697,0.0056
5554,1000.1,290.6,93.2034,93.2089,93.1391,0.0643,0.0698,0.0056
5555,999.7,283.9,93.2082,93.2138,93.1438,0.0644,0.0699,0.0055
5556,1000.3,275.2,93.2130,93.2186,93.1490,0.0640,0.0696,0.0055
5557,1000.2,271.9,93.2178,93.2234,93.1539,0.0639,0.0695,0.0055
5558,1002.3,331.1,93.2226,93.2282,93.1586,0.0640,0.0696,0.0055
5559,1018.5,306.7,93.2274,93.2330,93.1631,0.0644,0.0699,0.0055
5560,986.7,291.4,93.2322,93.2378,93.1677,0.0645,0.0700,0.0055
5561,997.2,301.8,93.2370,93.2425,93.1719,0.0651,0.0706,0.0055
5562,1028.2,330.9,93.2418,93.2473,93.1761,0.0657,0.0712,0.0055
5563,983.9,710.7,93.2466,93.2521,93.1805,0.0661,0.0716,0.0055
5564,987.0,315.8,93.2513,93.2569,93.1853,0.0660,0.0716,0.0055
5565,991.4,301.3,93.2561,93.2616,93.1898,0.0663,0.0719,0.0055
5566,999.5,292.7,93.2609,93.2664,93.1944,0.0665,0.0720,0.0055
5567,1008.4,640.6,93.2656,93.2712,93.1992,0.0665,0.0720,0.0055
5568,999.1,323.2,93.2704,93.2759,93.2042,0.0662,0.0717,0.0055
5569,1000.4,313.1,93.2751,93.2806,93.2089,0.0662,0.0717,0.0055
5570,1001.4,307.1,93.2799,93.2854,93.2136,0.0663,0.0718,0.0055
5571,997.7,280.9,93.2846,93.2901,93.2182,0.0664,0.0719,0.0055
5572,1000.2,300.0,93.2893,93.2949,93.2233,0.0661,0.0716,0.0055
5573,1000.2,290.4,93.2941,93.2996,93.2282,0.0659,0.0714,0.0055
5574,999.9,270.0,93.2988,93.3043,93.2332,0.0656,0.0711,0.0055
5575,998.4,294.7,93.3035,93.3090,93.2382,0.0653,0.0708,0.0055
5576,1015.8,321.0,93.3082,93.3137,93.2436,0.0646,0.0701,0.0055
5577,995.4,332.3,93.3129,93.3184,93.2487,0.0643,0.0698,0.0055
5578,1014.5,327.7,93.3176,93.3231,93.2536,0.0640,0.0695,0.0055
5579,979.0,254.1,93.3223,93.3278,93.2586,0.0637,0.0692,0.0055
5580,997.4,291.5,93.3270,93.3325,93.2640,0.0630,0.0685,0.0055
5581,1046.8,339.0,93.3317,93.3372,93.2691,0.0626,0.0681,0.0055
5582,956.8,322.3,93.3364,93.3419,93.2741,0.0623,0.0677,0.0055
5583,999.0,322.7,93.3410,93.3465,93.2791,0.0619,0.0674,0.0055
5584,998.3,283.0,93.3457,93.3512,93.2844,0.0613,0.0668,0.0055
5585,998.2,269.2,93.3504,93.3558,93.2892,0.0612,0.0666,0.0055
5586,1010.2,316.6,93.3550,93.3605,93.2937,0.0613,0.0668,0.0055
5587,990.6,331.7,93.3597,93.3652,93.2981,0.0615,0.0670,0.0055
5588,1001.1,338.2,93.3643,93.3698,93.3028,0.0615,0.0670,0.0055
5589,1000.7,347.7,93.3690,93.3744,93.3073,0.0617,0.0671,0.0055
5590,997.8,353.8,93.3736,93.3791,93.3119,0.0617,0.0672,0.0055
5591,999.4,353.9,93.3782,93.3837,93.3165,0.0618,0.0672,0.0055
5592,996.3,334.8,93.3829,93.3883,93.3215,0.0613,0.0668,0.0055
5593,1003.5,314.0,93.3875,93.3929,93.3261,0.0614,0.0668,0.0055
5594,1013.1,348.8,93.3921,93.3976,93.3306,0.0615,0.0670,0.0054
5595,991.8,347.3,93.3967,93.4022,93.3352,0.0616,0.0670,0.0054
5596,1006.0,337.5,93.4013,93.4068,93.3401,0.0613,0.0667,0.0054
5597,1002.4,340.3,93.4059,93.4114,93.3447,0.0612,0.0666,0.0054
5598,997.7,352.9,93.4105,93.4159,93.3495,0.0610,0.0665,0.0054
5599,993.1,301.6,93.4151,93.4205,93.3542,0.0609,0.0664,0.0054
5600,1001.0,301.4,93.4197,93.4251,93.3595,0.0602,0.0656,0.0054
5601,1005.8,340.3,93.4243,93.4297,93.3645,0.0597,0.0652,0.0054
5602,997.0,311.0,93.4288,93.4343,93.3696,0.0592,0.0647,0.0054
5603,1002.7,295.0,93.4334,93.4388,93.3745,0.0589,0.0644,0.0054
5604,999.7,314.3,93.4380,93.4434,93.3796,0.0583,0.0638,0.0054
5605,998.9,729.8,93.4425,93.4479,93.3844,0.0581,0.0636,0.0054
5606,998.3,314.9,93.4471,93.4525,93.3888,0.0582,0.0636,0.0054
5607,994.2,294.0,93.4516,93.4570,93.3934,0.0582,0.0637,0.0054
5608,1007.9,757.4,93.4562,93.4616,93.3979,0.0582,0.0636,0.0054
5609,999.3,332.7,93.4607,93.4661,93.4029,0.0578,0.0632,0.0054
5610,994.4,322.0,93.4652,93.4706,93.4074,0.0578,0.0632,0.0054
5611,990.7,334.5,93.4697,93.4751,93.4120,0.0578,0.0632,0.0054
5612,998.3,285.8,93.4743,93.4797,93.4165,0.0578,0.0632,0.0054
5613,1002.9,270.7,93.4788,93.4842,93.4206,0.0581,0.0635,0.0054
5614,997.4,280.6,93.4833,93.4887,93.4245,0.0587,0.0641,0.0054
5615,999.8,368.2,93.4878,93.4932,93.4284,0.0594,0.0648,0.0054
5616,998.9,335.4,93.4923,93.4977,93.4323,0.0599,0.0653,0.0054
5617,1008.5,292.1,93.4968,93.5021,93.4361,0.0607,0.0660,0.0054
5618,1003.5,330.3,93.5012,93.5066,93.4400,0.0612,0.0666,0.0054
5619,1000.2,336.3,93.5057,93.5111,93.4440,0.0617,0.0671,0.0054
5620,996.8,358.2,93.5102,93.5156,93.4484,0.0618,0.0672,0.0054
5621,998.2,298.5,93.5147,93.5200,93.4525,0.0622,0.0676,0.0054
5622,1000.5,3630.6,93.5191,93.5245,93.4566,0.0625,0.0678,0.0054
5623,3638.6,469.7,93.5236,93.5290,93.4737,0.0499,0.0552,0.0054
5624,473.7,271.0,93.5280,93.5334,93.4737,0.0543,0.0597,0.0054
5625,273.9,251.3,93.5325,93.5378,93.4737,0.0588,0.0641,0.0054
5626,254.6,464.5,93.5369,93.5423,93.4779,0.0590,0.0644,0.0054
5627,467.5,238.4,93.5414,93.5467,93.4779,0.0635,0.0688,0.0054
5628,885.3,252.1,93.5458,93.5511,93.4821,0.0637,0.0690,0.0054
5629,1003.2,253.5,93.5502,93.5556,93.4866,0.0636,0.0690,0.0054
5630,1594.0,542.2,93.5546,93.5600,93.4946,0.0600,0.0654,0.0053
5631,546.6,225.7,93.5590,93.5644,93.4946,0.0645,0.0698,0.0053
5632,861.3,285.2,93.5634,93.5688,93.4989,0.0645,0.0698,0.0053
5633,1002.4,301.0,93.5678,93.5732,93.5031,0.0648,0.0701,0.0053
5634,1010.4,303.9,93.5722,93.5776,93.5073,0.0649,0.0702,0.0053
5635,989.9,290.5,93.5766,93.5820,93.5116,0.0650,0.0704,0.0053
5636,1109.3,318.2,93.5810,93.5863,93.5161,0.0650,0.0703,0.0053
5637,899.0,314.6,93.5854,93.5907,93.5203,0.0651,0.0705,0.0053
5638,993.6,3582.6,93.5898,93.5951,93.5246,0.0651,0.0705,0.0053
5639,3615.4,582.7,93.5941,93.5995,93.5428,0.0514,0.0567,0.0053
5640,589.6,289.6,93.5985,93.6038,93.5428,0.0557,0.0610,0.0053
5641,295.6,517.6,93.6028,93.6082,93.5471,0.0558,0.0611,0.0053
5642,522.5,239.4,93.6072,93.6125,93.5471,0.0601,0.0654,0.0053
5643,243.2,266.4,93.6115,93.6169,93.5471,0.0645,0.0698,0.0053
5644,732.3,263.9,93.6159,93.6212,93.5517,0.0642,0.0695,0.0053
5645,999.9,246.2,93.6202,93.6255,93.5556,0.0646,0.0699,0.0053
5646,999.8,281.7,93.6245,93.6298,93.5594,0.0651,0.0704,0.0053
5647,999.2,267.7,93.6289,93.6342,93.5629,0.0659,0.0712,0.0053
5648,1000.4,262.6,93.6332,93.6385,93.5670,0.0662,0.0715,0.0053
5649,999.2,270.7,93.6375,93.6428,93.5713,0.0662,0.0715,0.0053
5650,998.5,267.7,93.6418,93.6471,93.5760,0.0658,0.0711,0.0053
5651,1000.1,296.6,93.6461,93.6514,93.5807,0.0654,0.0707,0.0053
5652,1026.5,3785.1,93.6504,93.6557,93.5858,0.0646,0.0698,0.0053
5653,3798.4,3352.2,93.6547,93.6600,93.6188,0.0359,0.0411,0.0053
5654,3362.3,319.5,93.6589,93.6642,93.6188,0.0401,0.0454,0.0053
5655,324.9,251.0,93.6632,93.6685,93.6239,0.0393,0.0446,0.0053
5656,255.3,357.2,93.6675,93.6728,93.6239,0.0436,0.0488,0.0053
5657,361.5,247.2,93.6718,93.6770,93.6239,0.0478,0.0531,0.0053
5658,249.8,310.0,93.6760,93.6813,93.6284,0.0476,0.0529,0.0053
5659,312.5,397.4,93.6803,93.6855,93.6284,0.0519,0.0571,0.0053
5660,400.0,234.4,93.6845,93.6898,93.6284,0.0561,0.0614,0.0053
5661,236.8,613.3,93.6888,93.6940,93.6284,0.0604,0.0656,0.0053
5662,617.1,233.2,93.6930,93.6982,93.6325,0.0605,0.0657,0.0053
5663,1049.5,235.5,93.6972,93.7025,93.6364,0.0608,0.0661,0.0053
5664,998.4,289.6,93.7014,93.7067,93.6402,0.0612,0.0665,0.0053
5665,999.5,287.2,93.7057,93.7109,93.6445,0.0612,0.0664,0.0052
5666,1001.2,285.1,93.7099,93.7151,93.6480,0.0619,0.0671,0.0052
5667,998.4,229.6,93.7141,93.7193,93.6530,0.0611,0.0663,0.0052
5668,1025.5,261.1,93.7183,93.7235,93.6598,0.0585,0.0637,0.0052
5669,975.9,221.6,93.7225,93.7277,93.6655,0.0570,0.0622,0.0052
5670,984.2,249.4,93.7267,93.7319,93.6710,0.0557,0.0609,0.0052
5671,1014.5,234.7,93.7308,93.7361,93.6761,0.0547,0.0599,0.0052
5672,999.3,257.1,93.7350,93.7402,93.6812,0.0539,0.0591,0.0052
5673,999.9,248.5,93.7392,93.7444,93.6854,0.0538,0.0590,0.0052
5674,1000.2,225.1,93.7433,93.7486,93.6896,0.0538,0.0590,0.0052
5675,999.8,253.5,93.7475,93.7527,93.6937,0.0538,0.0590,0.0052
5676,1002.8,265.8,93.7517,93.7569,93.6982,0.0534,0.0587,0.0052
5677,998.8,223.1,93.7558,93.7610,93.7025,0.0533,0.0585,0.0052
5678,1002.6,257.0,93.7599,93.7652,93.7068,0.0532,0.0584,0.0052
5679,997.5,251.6,93.7641,93.7693,93.7110,0.0530,0.0583,0.0052
5680,1004.2,247.6,93.7682,93.7734,93.7156,0.0526,0.0578,0.0052
5681,996.8,253.0,93.7723,93.7775,93.7156,0.0567,0.0619,0.0052
5682,1001.5,253.4,93.7764,93.7816,93.7197,0.0567,0.0619,0.0052
5683,1000.2,247.8,93.7806,93.7857,93.7238,0.0568,0.0620,0.0052
5684,998.2,251.0,93.7847,93.7899,93.7277,0.0570,0.0621,0.0052
5685,999.4,248.7,93.7888,93.7939,93.7319,0.0569,0.0620,0.0052
5686,1000.0,233.8,93.7929,93.7980,93.7360,0.0569,0.0620,0.0052
5687,1000.0,242.3,93.7969,93.8021,93.7402,0.0567,0.0619,0.0052
5688,1000.3,258.6,93.8010,93.8062,93.7448,0.0563,0.0614,0.0052
5689,999.7,307.4,93.8051,93.8103,93.7491,0.0560,0.0611,0.0052
5690,1000.1,296.9,93.8092,93.8143,93.7535,0.0557,0.0608,0.0052
5691,999.9,275.4,93.8132,93.8184,93.7577,0.0555,0.0607,0.0052
5692,1008.4,299.9,93.8173,93.8224,93.7619,0.0554,0.0606,0.0052
5693,1004.3,340.5,93.8213,93.8265,93.7658,0.0555,0.0607,0.0052
5694,994.9,315.5,93.8254,93.8305,93.7696,0.0558,0.0609,0.0052
5695,1011.3,371.9,93.8294,93.8346,93.7734,0.0560,0.0611,0.0052
5696,991.3,352.3,93.8334,93.8386,93.7777,0.0558,0.0609,0.0052
5697,997.6,353.2,93.8375,93.8426,93.7817,0.0558,0.0610,0.0052
5698,999.4,351.8,93.8415,93.8466,93.7856,0.0558,0.0610,0.0051
5699,999.6,324.3,93.8455,93.8507,93.7896,0.0559,0.0611,0.0051
5700,1001.0,306.3,93.8495,93.8547,93.7938,0.0557,0.0609,0.0051
5701,1001.0,295.8,93.8535,93.8587,93.7975,0.0560,0.0611,0.0051
5702,999.9,336.9,93.8575,93.8626,93.8012,0.0563,0.0614,0.0051
5703,998.6,328.5,93.8615,93.8666,93.8048,0.0567,0.0619,0.0051
5704,1000.1,322.3,93.8655,93.8706,93.8086,0.0569,0.0620,0.0051
5705,1001.8,299.0,93.8695,93.8746,93.8120,0.0574,0.0626,0.0051
5706,999.2,299.3,93.8734,93.8786,93.8154,0.0581,0.0632,0.0051
5707,1002.2,284.5,93.8774,93.8825,93.8187,0.0587,0.0638,0.0051
5708,999.2,300.7,93.8814,93.8865,93.8223,0.0590,0.0642,0.0051
5709,1000.4,314.0,93.8853,93.8904,93.8259,0.0594,0.0646,0.0051
5710,999.4,318.3,93.8893,93.8944,93.8296,0.0597,0.0648,0.0051
5711,1001.1,287.6,93.8932,93.8983,93.8333,0.0599,0.0650,0.0051
5712,999.6,316.6,93.8971,93.9022,93.8374,0.0597,0.0648,0.0051
5713,998.8,305.4,93.9011,93.9062,93.8414,0.0597,0.0648,0.0051
5714,997.3,334.3,93.9050,93.9101,93.8453,0.0597,0.0648,0.0051
5715,1000.5,333.1,93.9089,93.9140,93.8492,0.0597,0.0648,0.0051
5716,1000.7,344.3,93.9128,93.9179,93.8532,0.0596,0.0647,0.0051
5717,998.9,289.7,93.9167,93.9218,93.8570,0.0597,0.0648,0.0051
5718,1000.2,273.9,93.9206,93.9257,93.8611,0.0595,0.0646,0.0051
5719,999.7,320.5,93.9245,93.9296,93.8652,0.0593,0.0644,0.0051
5720,1000.3,303.1,93.9284,93.9335,93.8697,0.0587,0.0638,0.0051
5721,1000.6,312.6,93.9323,93.9373,93.8741,0.0582,0.0633,0.0051
5722,1001.4,318.3,93.9361,93.9412,93.8785,0.0577,0.0627,0.0051
5723,998.9,278.8,93.9400,93.9451,93.8829,0.0571,0.0622,0.0051
5724,1000.0,297.8,93.9439,93.9489,93.8876,0.0563,0.0614,0.0051
5725,1001.1,262.8,93.9477,93.9528,93.8919,0.0558,0.0609,0.0051
5726,997.9,272.8,93.9516,93.9566,93.8963,0.0553,0.0603,0.0051
5727,1006.0,307.2,93.9554,93.9605,93.9006,0.0548,0.0599,0.0051
5728,1006.1,343.0,93.9592,93.9643,93.9051,0.0541,0.0592,0.0051
5729,997.5,618.2,93.9631,93.9681,93.9093,0.0538,0.0588,0.0051
5730,1001.0,314.6,93.9669,93.9720,93.9135,0.0534,0.0584,0.0051
5731,999.9,333.6,93.9707,93.9758,93.9179,0.0528,0.0579,0.0050
5732,2616.7,593.0,93.9745,93.9796,93.9317,0.0429,0.0479,0.0050
5733,597.3,357.2,93.9783,93.9834,93.9317,0.0467,0.0517,0.0050
5734,363.3,573.6,93.9821,93.9872,93.9359,0.0462,0.0512,0.0050
5735,579.8,263.2,93.9859,93.9910,93.9359,0.0500,0.0550,0.0050
5736,834.9,336.7,93.9897,93.9947,93.9404,0.0493,0.0543,0.0050
5737,998.3,329.2,93.9935,93.9985,93.9445,0.0490,0.0540,0.0050
5738,1000.7,313.1,93.9973,94.0023,93.9483,0.0490,0.0540,0.0050
5739,1009.1,338.1,94.0010,94.0060,93.9518,0.0492,0.0542,0.0050
5740,995.5,363.7,94.0048,94.0098,93.9557,0.0491,0.0542,0.0050
5741,996.9,380.3,94.0085,94.0136,93.9594,0.0491,0.0541,0.0050
5742,998.3,322.2,94.0123,94.0173,93.9634,0.0489,0.0539,0.0050
5743,999.8,270.0,94.0160,94.0210,93.9675,0.0485,0.0535,0.0050
5744,1003.0,303.3,94.0198,94.0248,93.9722,0.0475,0.0525,0.0050
5745,999.3,312.1,94.0235,94.0285,93.9765,0.0470,0.0520,0.0050
5746,1003.1,296.9,94.0272,94.0322,93.9807,0.0465,0.0515,0.0050
5747,997.9,317.0,94.0309,94.0359,93.9848,0.0462,0.0512,0.0050
5748,1015.1,325.3,94.0346,94.0396,93.9887,0.0460,0.0510,0.0050
5749,975.5,286.7,94.0383,94.0433,93.9928,0.0456,0.0506,0.0050
5750,999.4,277.7,94.0420,94.0470,93.9966,0.0454,0.0504,0.0050
5751,998.6,261.1,94.0457,94.0507,94.0005,0.0452,0.0502,0.0050
5752,1000.1,253.7,94.0494,94.0544,94.0043,0.0451,0.0501,0.0050
5753,1000.2,261.4,94.0531,94.0581,94.0085,0.0446,0.0496,0.0050
5754,999.6,288.4,94.0568,94.0617,94.0122,0.0445,0.0495,0.0050
5755,1000.3,302.1,94.0604,94.0654,94.0160,0.0444,0.0494,0.0050
5756,999.7,294.5,94.0641,94.0690,94.0197,0.0444,0.0494,0.0050
5757,999.2,291.1,94.0677,94.0727,94.0235,0.0443,0.0492,0.0050
5758,999.9,268.3,94.0714,94.0763,94.0269,0.0444,0.0494,0.0050
5759,1000.1,284.8,94.0750,94.0800,94.0304,0.0446,0.0496,0.0050
5760,1036.9,426.1,94.0786,94.0836,94.0338,0.0448,0.0498,0.0050
5761,979.1,351.0,94.0823,94.0872,94.0374,0.0449,0.0498,0.0050
5762,997.0,335.2,94.0859,94.0908,94.0407,0.0452,0.0501,0.0049
5763,1016.4,314.4,94.0895,94.0944,94.0439,0.0456,0.0506,0.0049
5764,979.5,320.5,94.0931,94.0981,94.0471,0.0461,0.0510,0.0049
5765,999.0,348.8,94.0967,94.1016,94.0505,0.0462,0.0512,0.0049
5766,1000.3,291.4,94.1003,94.1052,94.0538,0.0465,0.0514,0.0049
5767,999.8,336.6,94.1039,94.1088,94.0572,0.0467,0.0516,0.0049
5768,1003.4,300.8,94.1075,94.1124,94.0605,0.0470,0.0519,0.0049
5769,999.1,282.7,94.1110,94.1160,94.0640,0.0470,0.0520,0.0049
5770,998.7,276.9,94.1146,94.1195,94.0672,0.0474,0.0524,0.0049
5771,999.3,355.5,94.1182,94.1231,94.0702,0.0480,0.0529,0.0049
5772,1002.4,288.6,94.1217,94.1266,94.0732,0.0486,0.0535,0.0049
5773,999.5,356.4,94.1253,94.1302,94.0763,0.0490,0.0539,0.0049
5774,1000.0,358.0,94.1288,94.1337,94.0792,0.0497,0.0546,0.0049
5775,1000.0,279.1,94.1324,94.1373,94.0822,0.0501,0.0550,0.0049
5776,999.5,319.6,94.1359,94.1408,94.0854,0.0505,0.0554,0.0049
5777,1000.7,283.3,94.1394,94.1443,94.0889,0.0505,0.0554,0.0049
5778,999.3,279.9,94.1429,94.1478,94.0922,0.0507,0.0556,0.0049
5779,997.9,329.3,94.1464,94.1513,94.0955,0.0509,0.0558,0.0049
5780,1003.9,328.0,94.1499,94.1548,94.0988,0.0511,0.0560,0.0049
5781,997.9,361.2,94.1534,94.1583,94.1022,0.0513,0.0561,0.0049
5782,999.2,331.6,94.1569,94.1618,94.1058,0.0511,0.0560,0.0049
5783,1005.5,325.5,94.1604,94.1653,94.1092,0.0511,0.0560,0.0049
5784,993.7,341.8,94.1639,94.1687,94.1126,0.0513,0.0562,0.0049
5785,1000.9,282.9,94.1673,94.1722,94.1161,0.0513,0.0562,0.0049
5786,1004.4,288.8,94.1708,94.1757,94.1194,0.0514,0.0562,0.0049
5787,996.6,329.7,94.1743,94.1791,94.1229,0.0514,0.0563,0.0049
5788,1001.1,312.8,94.1777,94.1826,94.1263,0.0515,0.0563,0.0049
5789,1003.0,347.4,94.1812,94.1860,94.1300,0.0512,0.0561,0.0049
5790,1010.7,378.1,94.1846,94.1894,94.1336,0.0510,0.0558,0.0049
5791,990.2,349.7,94.1880,94.1929,94.1374,0.0506,0.0554,0.0049
5792,1002.4,305.3,94.1914,94.1963,94.1413,0.0501,0.0549,0.0049
5793,1001.7,323.7,94.1949,94.1997,94.1456,0.0493,0.0541,0.0048
5794,1006.7,346.0,94.1983,94.2031,94.1496,0.0487,0.0535,0.0048
5795,1000.3,332.8,94.2017,94.2065,94.1536,0.0481,0.0529,0.0048
5796,1000.2,325.5,94.2051,94.2099,94.1576,0.0475,0.0523,0.0048
5797,997.1,342.2,94.2085,94.2133,94.1616,0.0468,0.0517,0.0048
5798,996.4,308.8,94.2118,94.2167,94.1654,0.0465,0.0513,0.0048
5799,994.6,348.5,94.2152,94.2200,94.1692,0.0461,0.0509,0.0048
5800,1032.6,311.8,94.2186,94.2234,94.1730,0.0456,0.0504,0.0048
5801,969.7,288.3,94.2220,94.2268,94.1773,0.0447,0.0495,0.0048
5802,998.2,291.4,94.2253,94.2301,94.1814,0.0439,0.0488,0.0048
5803,992.4,282.6,94.2287,94.2335,94.1855,0.0432,0.0480,0.0048
5804,999.6,296.2,94.2320,94.2368,94.1895,0.0425,0.0473,0.0048
5805,999.2,286.1,94.2353,94.2401,94.1938,0.0415,0.0463,0.0048
5806,1000.8,282.1,94.2387,94.2435,94.1977,0.0410,0.0458,0.0048
5807,999.3,285.4,94.2420,94.2468,94.2014,0.0406,0.0454,0.0048
5808,1001.9,278.2,94.2453,94.2501,94.2048,0.0405,0.0453,0.0048
5809,1000.3,284.5,94.2486,94.2534,94.2086,0.0401,0.0449,0.0048
5810,1000.1,278.6,94.2519,94.2567,94.2120,0.0399,0.0447,0.0048
5811,998.2,298.2,94.2552,94.2600,94.2154,0.0398,0.0446,0.0048
5812,1000.6,275.9,94.2585,94.2633,94.2189,0.0396,0.0444,0.0048
5813,1001.8,267.6,94.2618,94.2666,94.2227,0.0391,0.0438,0.0048
5814,999.0,319.6,94.2651,94.2698,94.2263,0.0387,0.0435,0.0048
5815,1002.7,341.7,94.2683,94.2731,94.2299,0.0385,0.0432,0.0048
5816,1000.3,304.9,94.2716,94.2764,94.2334,0.0382,0.0430,0.0048
5817,1000.3,299.7,94.2749,94.2796,94.2373,0.0376,0.0423,0.0048
5818,999.6,290.3,94.2781,94.2829,94.2409,0.0372,0.0420,0.0048
5819,1002.8,292.7,94.2813,94.2861,94.2445,0.0369,0.0416,0.0048
5820,995.9,289.3,94.2846,94.2893,94.2480,0.0366,0.0414,0.0048
5821,999.9,293.3,94.2878,94.2926,94.2518,0.0360,0.0408,0.0048
5822,998.4,285.6,94.2910,94.2958,94.2554,0.0357,0.0404,0.0048
5823,1002.3,300.7,94.2942,94.2990,94.2590,0.0353,0.0400,0.0047
5824,997.3,302.8,94.2975,94.3022,94.2625,0.0349,0.0397,0.0047
5825,998.7,280.1,94.3007,94.3054,94.2663,0.0344,0.0391,0.0047
5826,999.6,298.6,94.3039,94.3086,94.2699,0.0340,0.0387,0.0047
5827,1000.3,286.0,94.3070,94.3118,94.2735,0.0335,0.0382,0.0047
5828,1000.9,277.2,94.3102,94.3150,94.2772,0.0330,0.0377,0.0047
5829,1001.1,287.1,94.3134,94.3181,94.2812,0.0322,0.0370,0.0047
5830,1000.9,267.5,94.3166,94.3213,94.2846,0.0319,0.0366,0.0047
5831,999.2,261.7,94.3197,94.3244,94.2880,0.0318,0.0365,0.0047
5832,998.3,297.0,94.3229,94.3276,94.2912,0.0317,0.0364,0.0047
5833,1003.2,279.2,94.3260,94.3307,94.2943,0.0317,0.0364,0.0047
5834,999.1,294.7,94.3292,94.3339,94.2982,0.0310,0.0357,0.0047
5835,1040.7,320.9,94.3323,94.3370,94.3014,0.0309,0.0356,0.0047
5836,963.5,292.0,94.3354,94.3401,94.3046,0.0308,0.0355,0.0047
5837,997.7,349.3,94.3385,94.3432,94.3079,0.0306,0.0353,0.0047
5838,1003.5,318.5,94.3417,94.3464,94.3109,0.0307,0.0354,0.0047
5839,997.8,324.3,94.3448,94.3495,94.3138,0.0310,0.0357,0.0047
5840,999.4,316.2,94.3479,94.3526,94.3169,0.0309,0.0356,0.0047
5841,999.3,313.7,94.3510,94.3556,94.3198,0.0312,0.0358,0.0047
5842,999.9,305.0,94.3540,94.3587,94.3226,0.0315,0.0361,0.0047
5843,1000.5,297.5,94.3571,94.3618,94.3253,0.0319,0.0365,0.0047
5844,998.3,302.3,94.3602,94.3649,94.3278,0.0324,0.0371,0.0047
5845,999.8,289.9,94.3633,94.3679,94.3304,0.0329,0.0376,0.0047
5846,999.8,311.0,94.3663,94.3710,94.3328,0.0335,0.0382,0.0047
5847,999.7,302.7,94.3694,94.3740,94.3352,0.0342,0.0389,0.0047
5848,999.2,290.5,94.3724,94.3771,94.3375,0.0349,0.0396,0.0047
5849,998.7,270.6,94.3755,94.3801,94.3400,0.0354,0.0401,0.0047
5850,1000.4,298.5,94.3785,94.3831,94.3423,0.0362,0.0409,0.0047
5851,1001.4,278.9,94.3815,94.3862,94.3423,0.0392,0.0439,0.0047
5852,1000.5,298.7,94.3845,94.3892,94.3444,0.0401,0.0447,0.0046
5853,999.0,281.0,94.3875,94.3922,94.3466,0.0409,0.0456,0.0046
5854,1001.1,270.9,94.3905,94.3952,94.3491,0.0415,0.0461,0.0046
5855,998.9,293.8,94.3935,94.3982,94.3515,0.0421,0.0467,0.0046
5856,1001.9,323.0,94.3965,94.4012,94.3541,0.0424,0.0471,0.0046
5857,1004.5,290.5,94.3995,94.4041,94.3570,0.0425,0.0472,0.0046
5858,995.8,310.9,94.4025,94.4071,94.3598,0.0427,0.0473,0.0046
5859,1000.6,304.7,94.4054,94.4101,94.3625,0.0429,0.0475,0.0046
5860,999.1,284.3,94.4084,94.4130,94.3652,0.0432,0.0478,0.0046
5861,1000.4,309.0,94.4114,94.4160,94.3679,0.0434,0.0480,0.0046
5862,998.8,287.7,94.4143,94.4189,94.3708,0.0435,0.0481,0.0046
5863,999.0,279.0,94.4172,94.4219,94.3735,0.0438,0.0484,0.0046
5864,1005.0,307.2,94.4202,94.4248,94.3761,0.0441,0.0487,0.0046
5865,995.8,319.1,94.4231,94.4277,94.3787,0.0444,0.0490,0.0046
5866,998.2,292.2,94.4260,94.4306,94.3816,0.0445,0.0491,0.0046
5867,999.2,298.1,94.4289,94.4335,94.3842,0.0447,0.0493,0.0046
5868,1002.3,293.6,94.4318,94.4364,94.3870,0.0449,0.0495,0.0046
5869,1003.4,306.2,94.4347,94.4393,94.3897,0.0450,0.0496,0.0046
